x,y,label
-49478.7034878502,19198.334374229806,accessory 
-16829.485946512847,28633.78098616935,cutler 
-7843.057393759224,-24748.991075033766,software 
59780.69440664553,37271.344618821364,held 
21437.36440974901,-69640.83452862903,southwestern 
-16279.844425088952,-9032.144783599495,competition 
-74095.16886841739,12826.740079972158,courts 
-30278.832739587342,12260.281338178938,none 
50067.86345042028,40987.06534417807,displays 
72891.98926807719,24487.681908473693,liverpool 
-21229.668426971646,63325.66638355842,type 
-66363.37544555264,51915.231945338935,celadon 
80821.0430752372,-11177.036239537321,hell 
36825.3818448605,24010.750512672766,april 
-37283.27498235918,39019.89533272821,repossessions 
-70216.89921256696,-17709.53533065556,beyond 
-48203.05884423762,44788.2156221348,troops 
68038.32169340953,-23361.89458980534,closing 
24619.21184142529,38110.47680814167,problem 
-36903.34126693802,-44422.007986696946,hazard 
11159.47865234984,-8979.389381719518,terms 
-40916.01261939564,31479.947679865694,nicolas 
-54194.090703769776,35814.1663100507,connection 
19425.811891962767,-87230.0344298212,proof 
-63666.930322305874,-9024.732392101636,presence 
-16685.594026469815,2612.3409124243744,hospice 
17359.10030709068,-46986.43736963776,seized 
9338.224157187751,74941.32510381809,harbinger 
-67831.88753729002,-28814.902281418526,dealmaker 
10756.43855640161,16143.708594770167,ramsay 
-66404.10384360893,6677.488448553047,threemonth 
62897.385234361485,27526.52273636815,surrounding 
27330.842832008046,-57658.38455959953,teams 
-21854.225503233924,56397.447078187295,method 
-17233.36295903406,-6142.91386049875,petersburg 
-27241.72108186773,45635.95315199439,wife 
50031.15569113476,12171.989428652125,contract 
27266.185604068538,61244.14166509809,gdc 
6315.889738214265,-51510.66415958731,profitable 
35100.45818515448,-41798.46429218053,come 
-6050.326979865876,79442.81376766667,racially 
104961.42201503432,50492.24563134073,misfortune 
48578.452238715225,1027.0750675052157,elections 
-54975.2403766982,-22642.424880630657,iphone 
8438.069059111847,56347.00155040211,leather 
-17798.85860180813,9201.614792236722,push 
-41702.03752055084,-20860.389460815062,innovative 
-3348.931068755113,56260.84019952248,exist 
-37421.62707620953,12120.486262218643,insight 
-25449.86949316437,-75136.9798837161,provisions 
49907.8223621043,8817.460501574938,readings 
-70804.25155097758,10064.07126089508,examples 
-18160.60627967621,45588.59543707605,columbia 
899.5835607452772,49717.9338434201,johnny 
21540.10574396433,53364.318419198105,unemployment 
28827.97875025054,-52952.44779977401,nationwide 
-10242.031402969033,267.7571294967512,handgun 
-19476.599047919633,-77708.94964073625,force 
-4045.004066416576,18856.730754838423,sexual 
64226.17129995993,671.8834627764516,cops 
-61505.799991450396,33735.74162710151,insiders 
-42635.17618942246,9787.504566631173,rousting 
57959.2317128219,20528.839547176325,south 
19314.12268260309,-59824.74250408805,north 
-32307.956637784468,23052.500150085732,barbed 
-44120.84797454562,-39767.85353653664,repressive 
21356.9639235683,22219.57096891999,matsushita 
22456.74861255247,-51995.342521513994,gen 
-74113.90627619157,45351.737259777656,consuming 
-73274.10330154544,-6375.348564273264,transcript 
16023.457954480005,-42637.92707658231,naeemi 
-27489.70529026648,42342.110230833234,get 
-64519.5308021827,17508.48550204037,dark 
60400.67244122462,14510.495840232099,continues 
50101.641590571126,-6324.980314497793,witty 
-73053.57273441186,-19875.661270237008,course 
-24036.09307127233,34958.70548594967,telecom 
55303.89207036484,-62830.17569624141,oates 
21080.89561004604,-11991.726692883949,power 
-40857.552731420525,-15632.916503544247,rivers 
38632.48842478802,39838.57581213077,cutouts 
26188.870005572695,35665.88855362558,directives 
76078.54805073544,2726.988620385138,cook 
33703.12928706591,54073.858089833164,cool 
59096.07115857145,-32128.759143399962,sell 
81503.75588308502,18841.255898708994,pickup 
-2413.7082344191895,51171.32637818557,sally 
-57931.28281467414,-28588.751739113453,quelled 
-32967.74515379049,-52196.292513040564,renner 
-44133.58549277563,-49780.33100906523,brain 
-64923.12537805354,12486.698367883484,abide 
80155.98670829015,-31875.082987593465,gfk 
-69447.1337250806,60214.977139546456,sighting 
8372.05207846298,44914.41564794901,lawmakers 
42974.42001864362,52299.664171022596,puts 
10770.005014173432,58685.91698576754,help 
-75363.16733301486,4417.644122967111,kabul 
-30326.90461158031,35369.360862005844,massive 
16889.711940217887,20201.243890081892,unified 
27339.35437405313,1341.1264675346847,dividends 
54018.04374394575,5028.868759624815,ended 
-39417.23144593601,53777.61586393046,norwegians 
359.37091835023165,33804.343350939605,self 
27720.34465511266,60788.3138801701,fukudome 
-17228.083212689242,47434.36496935407,ewilliams 
-53729.575610042375,58028.270357844216,fastfood 
31047.507413099513,17251.82930190796,passers 
-48920.32882645703,12710.216523267622,date 
-50305.89744995337,59597.7783129316,mansour 
-39230.69125757106,22726.188776301802,reveal 
-2108.7842102579875,20512.12316227133,isolationism 
54299.04937154525,23257.533528878794,data 
46920.55732060001,-46652.71513381587,corp 
-18845.524074644294,-44419.318279099105,murdering 
-15504.99902133231,-34380.15969941417,rebuilding 
-49779.26867689616,-31540.474992629177,sunni 
47593.72310789658,12751.523889836637,sales 
-18829.682713927927,35634.19289677281,seductive 
29524.587636355198,42967.46883391136,barrier 
-28258.694638609035,18309.784272128185,successes 
-18869.109403012266,-53588.58203391994,consequences 
4554.750755199546,-42162.54067718102,create 
-8500.263486242111,77411.54112451147,publishers 
38031.98204828901,45251.32463718186,criminal 
22781.34749491422,-56177.39526360349,blow 
24186.01075210315,7308.508962864646,massage 
-54293.70370134191,41255.79870049642,defections 
-13545.677594331359,-77474.631967485,macpherson 
12477.437096152538,58233.878426024785,aiko 
-6819.2661464449675,62071.004559966226,development 
-57921.67486910122,57829.91606967852,like 
-86373.5325886982,-17375.67055493156,nightmare 
-2843.0879112036237,-53094.64468217649,sent 
35861.25123846053,-56649.89496490314,brussels 
-43332.508712134404,49028.543956040434,ending 
-15348.678667787075,-59018.177109652934,respondents 
57838.65723941651,31345.039147489286,core 
-52759.48122587115,-78653.96364266945,efforts 
-31652.75947401276,52301.212287472656,addressed 
-32767.994352315123,-62343.74191124097,proposed 
-56071.30420315125,-1570.1636561693663,fraud 
-64577.00234056069,-19707.751788941787,council 
-48641.585763633855,68042.80772656169,boxing 
-4805.172483624798,27322.56719135676,dazzling 
-66242.5975078575,37728.71561449374,ground 
13022.074054872275,-22108.90972304034,embassy 
-26406.08679538407,50605.00134395712,backbencher 
-7545.85300389514,62554.74805612929,clinically 
33605.266520461126,29967.29733573158,sprawl 
-15115.20670980968,47058.395495520635,send 
-7798.654907869797,-24917.119169146397,judges 
-2866.646265218398,-60107.603100055036,expenses 
10699.422681799884,54482.595614970145,note 
-39435.14182614661,44810.350398999144,contacted 
-14371.76386621389,-57548.43567367389,rennie 
-71160.76360050838,-19753.495396816674,ling 
-50461.21272671318,37259.55138402739,purpose 
2535.106428642686,77658.27118988156,rejected 
-56919.186833374086,-39392.43747744607,penalty 
-22448.513224383027,-50909.022134635394,line 
-58137.046066556766,5905.533349172304,hourican 
34568.14137580778,51772.97929930506,sentencing 
-27509.258189440196,-222.33085426313957,link 
-37230.75213350831,-50678.99179886764,exile 
-3705.765145658859,75470.25813264622,scale 
51398.28066626432,-10215.517945932437,lineup 
-635.4279151352841,-66358.75391448711,candles 
-62415.02486397668,-18506.446472776493,recovery 
61936.92047097618,-31792.536886780723,engaging 
21077.211632435814,-52101.31084665808,buco 
61091.08817987084,-13473.277484609302,security 
-52995.49835985214,48977.204915259485,intends 
19800.55889061554,61831.07880808351,servers 
-37802.628920301584,44000.72092950775,station 
7074.893672694063,19340.954530202493,affairs 
31707.281638198627,59598.66719277588,earning 
114322.6481571569,43194.51581454726,costs 
-20878.33072983919,51154.04676215815,factory 
65157.77684592762,45900.936890938036,sept 
46352.72737897512,59923.81384055267,stories 
4618.871092623973,63334.8774342751,cost 
-10821.907775546139,-57792.81622376967,confidence 
116221.41788914362,41378.43439071334,groups 
-12606.48499239844,-51224.12660244224,cuisine 
-69060.07574052254,-18853.809655244473,allowing 
52153.00006593105,-16396.048022445884,revenues 
51074.75028151377,32286.727844945464,milwaukee 
31978.54538219162,44786.35821104754,factors 
45470.74465496906,30894.54872358192,daddy 
-27797.421904769777,54115.85837394304,tuesday 
-3295.0575774366685,-30590.026373018725,york 
849.9860946865424,44529.34735846441,treaty 
13278.02416640496,-10682.051558208543,ambushes 
33610.25501688326,-64325.38364890597,edged 
-17068.361595048555,-31405.21562467314,ounce 
34179.04219019105,-47603.12363741643,dignity 
16632.455006078115,62258.437080573036,botnet 
-16144.82826788576,45786.52471200765,brady 
-2374.3099078151877,-57498.224955667094,platter 
-15856.909332725141,60791.39186745071,german 
-48582.078328974545,-40627.777782051904,greenberg 
-49987.457243678255,-22633.190626899475,slowed 
-35484.919708007,-24615.10532035344,introduces 
-54234.40428769588,-25329.98471011232,chips 
48593.10388179141,36333.936211131426,teeming 
3352.039127697215,13217.332967827926,recognized 
28998.236019624186,35696.48547499056,palestinians 
34176.48361231685,-14224.419464860654,rider 
-59621.844473504025,13044.241362162096,youth 
-2434.3297395963727,-31843.776362766628,begins 
4173.072262285008,11042.060485376955,civilians 
-22804.39213750076,-53866.31604835345,introduced 
-50854.14007342371,42503.907602567255,contributions 
-34953.37483717512,42043.8462937172,protected 
-11686.555203817601,37184.92910754884,sawedoff 
-48344.42505724274,-32454.94717937669,virgin 
-14216.120234358814,-43388.71963129745,offstage 
22832.588369702833,21933.868780333123,essentials 
-62073.39288685521,-14908.042871660835,kidnap 
135781.78353339288,-118310.45489191657,somerset 
1707.6116396207904,-52372.52249158901,investing 
-6358.6221829994965,-51046.5461232144,gla 
-55626.59254342656,-161588.0980795307,prison 
-14285.843536987653,-52315.37927134113,sister 
15117.09214058344,63217.177088791104,trauma 
19441.67769257559,-67063.04779384437,sunglasses 
1065.5144995862372,51389.83383864912,medellin 
35097.63173308154,76890.47224762196,audience 
-50258.64059970023,13313.12285791758,rehearsal 
-60400.60673471542,-35214.24793928172,thus 
-88087.51483886222,-14899.256406479422,devices 
-22906.854499842117,-44928.85956621789,sexually 
-20982.568074222454,28180.18171742849,coup 
52855.38208926282,-7020.9085340648935,baker 
-21105.087612043077,41130.459021652154,volunteers 
41802.4058566205,9862.945312961858,analysis 
-55433.87668938069,51900.80314186221,infineon 
-42189.6788742581,13978.696717698196,fashionable 
34324.66432391689,-17172.639043961834,costumes 
-29556.94916752543,-67899.61734596592,journalism 
47596.9156301631,-56111.08794369727,journalist 
-33254.03560973383,-59445.87397213517,cellular 
-37759.86371897724,-21299.355406039274,dawn 
75937.6957215656,16960.910407335366,southampton 
26109.182602078363,-57608.25467175544,wing 
46411.9175453023,26597.109991408415,much 
-25561.330173071612,-10909.374860757196,policymakers 
-40494.93224966143,67855.56894150321,arab 
6241.450773531295,-65217.75181573706,wind 
65406.38843570961,-17229.78760037554,humble 
21545.4311400767,49396.66089411802,overthecounter 
-49208.52197541003,-72019.80291021426,flight 
-64550.360356581834,34711.88193223736,chapter 
-6899.567757264873,55755.07668461769,entitled 
-11022.970067762266,55817.6896485701,sights 
40117.176157765396,-36540.61989707788,independent 
-53643.123402792655,-28445.93068816213,ahead 
-817.2131821296564,57306.08252907214,laverty 
-35802.06001262012,7297.571283853014,achieve 
33774.54096231963,-63497.91628219113,milligram 
-24395.608038682556,51140.3739322422,masters 
-39690.27268141601,-16438.335793800554,talking 
22673.471398635345,34902.1905906712,alleged 
-5772.854715461474,-60484.901349707194,heather 
32577.880090206687,-7104.895637939052,gms 
-23264.88782438633,53378.43747308769,booster 
-76164.22708318346,16746.627165711332,arrived 
-20652.433705504824,19065.535072691815,grenades 
11137.699904286255,-36225.32120715571,newcastle 
80381.55765086459,-25672.631516448087,listing 
40623.08289146785,6309.810769481841,resolved 
59834.561174124334,-31246.867648516363,licensed 
3190.170345952835,67721.30654858462,kickoff 
-47550.23662708415,-15240.827639927451,paltrow 
80639.45867693324,11606.701421019981,union 
65164.1266151006,16757.17830433329,solidthinking 
19999.146351333566,-9751.83389520037,soviet 
20527.244359605218,52183.73903348173,americans 
-25566.107319753304,-39983.73123424049,photograph 
42515.40482299992,-31234.27808273443,licenses 
30118.630091500054,-7210.614498290246,strangled 
-17820.79914197728,-59039.8414829081,consultant 
3588.2154050304302,-65878.38344947345,unprecedented 
-16812.227082901987,-53201.238856114105,days 
-6354.084530531925,-22350.04096002582,emmy 
-23590.48476313363,46406.025463867234,faces 
-51072.99565672754,2085.435775078524,wigan 
23541.705973002085,72329.14645630124,returned 
45622.90803455214,29121.31642776159,imperial 
42700.84215896623,32680.43263263669,adopted 
-39527.96211271046,49108.144209013175,antisyria 
21142.34824619249,-10775.806924974326,liberal 
-42170.23719345914,48254.74491575529,prominence 
-965.8249273990667,-47365.08775043604,discuss 
75923.41350349385,164248.76501417035,standard 
47841.83520454599,-50426.39744482997,sarfraz 
56158.91168960551,-45460.411922577536,acceptable 
54877.72555873706,15566.38982799884,reports 
25405.708027446763,-29515.114916036917,haider 
-290.3645730464383,452.4782033252562,sharply 
-34523.42595968745,-64178.08001971999,gop 
67788.53039443986,8840.906641291622,carving 
-8008.587436932722,54592.87385865364,kerry 
22278.21135283701,25177.101727486202,got 
-34412.9863989964,-47969.27887807393,gov 
67665.81042000996,105921.79409171744,miami 
58441.78068685237,39311.70637617324,wish 
61695.58380422946,12397.039857591051,institution 
13952.567523506219,-37725.71798253537,wise 
-71748.44204692107,15024.571449810694,aspirations 
-12454.425230233948,-37920.16637328032,contributed 
35838.147576734314,33683.26505231258,pao 
20848.09027956642,55403.230671559184,wallabies 
-70334.71873603275,-21092.51637203267,area 
61072.43913301129,47125.30488317418,par 
39127.17423294371,16576.91124266259,murder 
-26099.223991360104,16150.878649216702,gower 
-14208.152211423683,-5520.783708670489,european 
9438.305072955709,-40259.856608342154,onefifth 
67293.06094201314,-3960.5060227623794,pay 
-9056.815669608977,4457.438208079587,internationally 
-64.61656651023067,23747.235273252365,gps 
7005.7786335146875,-67589.72724134369,list 
-15595.32505694677,3835.4032893786825,davies 
106791.29515132343,35405.3333551647,campbell 
-28387.01924152774,-71599.59094090588,andrew 
-1493.7764969806608,-43606.04654716134,rivals 
-2945.045851984234,32274.1235946767,sixties 
0.01793826819510935,0.02268263818541222,lack 
-0.07157962451312025,-0.04132385611404338,wire 
18870.716759838095,28939.276978872316,spending 
37190.9770371739,-39269.556718574066,erased 
-28167.218052778324,24823.263875551074,success 
33153.968529524034,65492.871537786814,treasury 
-60243.49683619023,23872.51669477364,aren 
-41767.65445042753,-33467.65280821247,authority 
-8880.245683415824,67522.32801537472,scenes 
2600.347284899171,-41999.63227408022,lisa 
84468.1664435148,31976.65022824809,folks 
42123.919502075514,-35297.19448063966,havenots 
-45015.15474585408,-7713.006418886675,gorillas 
-3964.5776782524667,20810.938660791737,child 
30386.74572876488,-26677.054269342876,pbs 
-76366.4719866044,18207.735523703595,anounceofaction 
-69230.11510255242,-57297.33991778144,calais 
28109.657759002534,27408.95233914537,regional 
-57961.32009169666,13969.198945759865,young 
61342.63053646352,37585.81351033094,relieving 
35211.815886748176,57806.39753532127,tuqiri 
-27036.78920431693,-6606.12455146736,morales 
53371.79663814051,37150.920135703964,saadoun 
21526.793684505978,-81982.8442814162,evdo 
-20479.127704005143,-53352.92562800113,ramps 
58051.03196895666,7731.96279797303,paintings 
-36095.51606489018,-25116.026812635628,interrogation 
-30636.083518932897,-58841.77127045912,germans 
-51595.92391527879,-51608.4298057932,live 
40143.90054961082,-19097.78183727812,phyllo 
-78046.44835402317,304.6543898739275,homeowners 
-2694.7032262004877,46455.47436085269,bochy 
-32535.029496550513,-1718.1562350981112,victory 
-34395.28750730128,-38937.924937331125,mobile 
-12932.188296719958,59340.071558729505,peak 
-12445.523549448098,43876.611434567756,negotiations 
-26289.55794612579,40786.61070101446,regroup 
65550.38885394347,32978.49265532365,ecclestone 
-25831.000269557742,75247.99540594577,amended 
-32659.8883388255,-18427.027816326965,china 
-10465.990182529422,15012.175538207595,complaint 
31971.790444477265,-4254.4990010265265,service 
-19729.385152370665,4403.79710605643,lady 
75557.54025686687,62358.089074214746,magazine 
-110744.2858516713,-440718.120668579,cumbria 
-25551.655920646714,-86087.25992932485,downturn 
42577.34685430267,-11540.926908296431,named 
-32430.40991897693,56859.82681832256,considered 
-6995.672875057966,-29829.51844031964,averaging 
-40783.37940056778,-15934.861363482803,focus 
25328.54529430949,-58990.15860179244,throats 
-38659.174278078965,-67383.12175114338,american 
80585.87715599248,8732.72154088166,entire 
-51284.13582510945,-11789.40899668263,approach 
-34330.43063130187,41924.64584950587,affords 
-26666.334098420808,-18822.393891267016,clarence 
57160.15287152784,27802.810932823937,russia 
-18520.58774293497,-72903.75678193757,heroes 
32045.86635999597,36186.779616076674,pei 
-32938.54398422251,-38683.01197209325,daredevil 
-3770.816255876784,-42050.80604950094,portrayed 
30489.12051995815,-4578.285846992958,williams 
8605.507785820411,31444.28947602357,pen 
61307.90893199985,-70146.47680582844,per 
-80061.9281726,24935.272873971335,scripted 
64670.499604988836,6946.424019083149,wage 
10090.701650202956,73.65383053974244,curling 
46416.58204192092,11810.401854018088,dripping 
34566.8477938443,31193.45531489135,oscar 
79474.38498175803,55547.73949672353,period 
-4100.087976559798,-6587.406539757777,africa 
0.027662289130452395,0.04223327971060396,passengers 
0.025619516652068942,0.028918814913080224,jiaotong 
0.0288204070935789,0.014241008829240676,rumsfeld 
0.009619979789753897,0.017346984802869118,musical 
-0.0361963345984949,0.01605095566106951,offenses 
-0.010140411508016681,-0.024453665448279892,corporation 
-0.054536362468734605,0.060949978049081595,loyalty 
236.29837584389577,-51242.82269900746,birth 
-68177.9239992412,42456.8263816452,masks 
48512.74448533605,-30009.99877883037,confirmation 
31557.94278774103,37779.75612874053,spears 
-7076.82481767454,39336.85336470433,intelligence 
-26176.773424064642,26969.072608276736,ever 
16123.7700770457,61337.6706963338,mancini 
72048.99186196587,-17524.724942339275,unhappy 
-39648.173236650575,64779.84386097303,winner 
24978.421146329867,9058.51247002077,million 
58766.8323620008,36184.59293552744,ruptured 
5304.033370816837,-20064.70952664417,even 
74586.04535715804,-63260.65889672415,vistime 
25761.175375528714,1126.3400635201212,appearing 
16112.5814283921,-17168.465767606485,northgate 
-57900.038789693375,-9564.614819586366,despair 
855.501327983555,10198.208100876944,champion 
-97353.70251860446,6608.416542099235,discredited 
-36804.31241231282,-13055.828065316498,larger 
15270.166930809657,-63547.62683190893,gun 
-20794.75485651107,-16055.093103713265,wait 
-44339.4186447897,54439.42016383585,hundred 
55482.48918244037,54227.42342288191,fivestar 
40388.764647537515,-9579.817492681555,circuit 
54657.52675842325,-49596.2358893429,queen 
59742.39736472874,-18162.100965351565,gut 
-22499.41151796512,-45262.74730175755,obama 
-47529.61122517532,58278.56081735402,desks 
35717.67321555442,48600.0624148997,doughnut 
-2142.067189046705,39113.481679298035,meltdown 
-18685.38905165209,47554.87867176619,injured 
23233.075022888068,38510.76758690775,interestrate 
15575.795593424371,-9724.909016596452,upscale 
69060.30410931454,-3875.308631541257,legislate 
-52313.0882102073,-29785.74747308817,infogrouphas 
-3946.1609169534286,54779.68215559119,provocateur 
62593.670096309186,-6925.019833467182,remembers 
-45005.49156923982,22856.432588070806,riddick 
-38228.754819981936,-85696.88899156381,motivational 
64060.463562710676,-2009.8507676618694,monday 
61301.406589370454,4575.8191407187205,violence 
15662.32822382879,81894.3001805733,laid 
-40753.61898084419,-56358.484401655216,robust 
43213.16478660415,29373.53616114334,particularly 
-16924.465222161907,-13493.503822814811,raven 
28949.695588250328,30891.427993540383,attributed 
-19212.96303906811,-34523.74978067959,bought 
66052.91867028331,24271.287225647557,discussed 
215036.92978142502,174227.3039407377,peel 
1333.930805161113,-49557.8281995375,speedup 
-14708.984810000078,-36788.262587538,soliciting 
-40662.33607361294,45986.82453069054,frankfurt 
-13098.57814263332,-75494.24816864192,pacific 
-16114.68101372763,48670.19301106325,opportunities 
-4053.1958226888273,51192.63915625955,baptised 
-70777.03239246475,8049.853705803281,humbug 
-62101.02603787227,13078.493881070926,verge 
-44194.52738819532,-6616.2725386864,framework 
83919.0282588439,2258.7873187113237,names 
-45545.604293693505,24674.512153074375,propositions 
55352.813569821614,29137.469793255885,attributes 
48825.33019262941,98780.34578612898,irked 
-15379.18603106251,76922.22627852272,prohibit 
-36283.10715291262,-2223.678994411662,tonight 
-0.07676026153552011,-0.020832216253099042,imposed 
-11632.37179266328,-4148.930867150721,bacteria 
65782.31038659377,-8043.036537363559,almost 
15251.25205250407,64343.0790219896,equally 
22844.733652765466,1893.0266607926765,pia 
63111.63911041272,-1027.7124550058584,sustained 
60137.87335778393,51565.64880089569,suits 
-46691.56798240956,-32789.104721551805,harmful 
-20534.73778580133,12332.1112165273,earlier 
36529.331425527096,-54400.134464379524,judgment 
78697.84486146538,-5798.093634867729,whether 
19115.36646175522,43700.19344609129,members 
-43800.858927177185,-7793.786946098253,stock 
-40246.80435670406,68087.74574080204,counting 
-20173.840666616717,-15703.074518014637,lorimer 
3996.639435923726,47139.39443066367,executives 
78363.28319713585,31734.08544646856,everyone 
10689.880535600421,-14639.654317045039,swap 
65297.47388560388,-8750.023526600724,snapped 
8136.819231281006,-13954.227148447191,basin 
31964.945185722205,60201.77932163316,basis 
17659.397103919764,77519.79380708153,affected 
62265.38069376566,9086.07225158286,sunoco 
24792.84603250242,53412.88034040563,chagaev 
-17840.36594026874,-49864.40132691685,senator 
12425.382328709342,-60727.4289194858,army 
4688.2197399927,-8122.639378654861,girlfriend 
56813.995252192995,11405.79197853862,clinical 
-19477.72272089528,33842.318924454,fastestgrowing 
1171.924673235221,-43830.346267025416,durham 
-979.9360536197544,-68550.27528533993,gym 
-18523.14174154883,42424.44980875113,arms 
-67305.48685123779,3191.1366123314547,october 
-24105.405734714688,33588.96813003546,virginia 
75372.4251814048,12414.8344903953,governor 
68438.17075196336,-560.1591463756675,basic 
50437.087050979455,-24979.201907085902,invalidated 
27618.977113331337,-34474.174021699146,lake 
38486.989153791954,-25212.59011672483,dingell 
-19652.63719030928,77975.31150816477,ahmed 
44916.856940927886,-26558.523352590753,rising 
14017.851235448008,34944.91664536131,bush 
-38560.562273300646,-43445.112995182906,unclear 
-72409.53655021153,-15553.525814332988,policies 
60500.98580967496,-39749.878455562946,cause 
54598.885758870485,-50051.80287207213,combat 
-47884.62260696627,-40310.13376303214,represents 
-46474.65540331076,70277.70007867954,pursue 
-58894.44453003017,-36108.06347914905,environmentalists 
-14023.882739291737,66993.56490385997,ties 
-41245.67321345091,-76348.43145760862,intended 
14020.735053288332,49928.04981097067,spitzer 
-34437.83041614512,-66077.62439230723,attending 
86476.92852441824,-2376.8449095125065,busy 
74277.93413042468,-34243.56837524533,design 
-17909.792542342242,-23931.646006464234,land 
-18431.72936995939,47551.86244804588,friday 
-40798.83749111206,-9296.329493967889,working 
-37761.89900767845,48143.740932847875,victim 
37570.23457992712,-42702.29283139805,dallerup 
-32932.25563014739,-14011.358291921375,skull 
-49872.038531396254,2050.037974214307,department 
1732.722657253132,-39380.46767757866,murfreesboro 
53102.12674535824,-7177.011069947669,lane 
55670.07181616874,35083.87523209433,hanson 
72959.50140595812,-5434.385969755848,livingstone 
193.13252505863102,91612.51411609781,garlic 
-42520.978018128044,45849.00676136317,ruvkun 
-69819.76240912308,-1261.3917706875527,surging 
-37951.971527011934,23854.74827781737,tied 
177044.54690167448,47153.76824729469,buttons 
-35866.49823817216,-53199.85620151969,chief 
-16242.819862343104,43444.33416027658,performing 
36033.49687642506,55421.10028373083,accord 
-15986.259585390353,63824.69568585041,aircraft 
17371.229366735937,26621.181983839473,ceasar 
-64926.40513631645,-54465.252644168155,italian 
-32022.844451158955,-15862.751696986137,followed 
-59532.48031536966,16035.356057675146,despite 
22806.15605453617,26172.9868601411,consecutive 
-9391.063207351935,-39856.17260416222,outfield 
30678.840124662504,54164.1579274346,qatar 
-65022.535013551096,-21952.06043050893,alicia 
-3145.2111486421218,30155.38644491379,conduct 
-29365.159958920915,6300.636041077232,fantastic 
68047.32962331203,22978.107634576187,interested 
38806.59566126326,15880.205729289388,wall 
-2499.9559885558538,-1211.0303693018118,walk 
-65197.55158914799,-15863.254216274681,vessels 
64249.9220908945,29553.958689177867,policeman 
68303.23093220928,-5007.33279741594,stinks 
-1789.3911171406999,-3593.254900079273,payne 
-46302.174342873885,-8858.810793350533,fulton 
-58610.78484481214,48199.29852543714,walmart 
-52903.95593510277,59418.936321630375,advertising 
-38836.36198292972,-15703.719293445241,discussion 
39020.402220512275,20905.099250184445,oncology 
15656.93062800213,-75622.12690680331,creigh 
39872.528988043094,-23048.042034559465,nonsensical 
-56025.33575705294,-279.2752017492206,hinted 
6617.314325841823,52144.771979896286,liberty 
32232.724429238042,-54852.549852390635,championship 
-48697.60910973277,-14463.985855822957,landeg 
-10198.762748337978,5298.829158325405,thinks 
17175.455340040342,-50071.54966685191,meeting 
54561.256354200115,46999.31352466103,events 
-159542.10666726826,50890.98213824796,marsh 
-8327.469079926876,54215.083011679,portions 
5706.052918406744,-29636.400799808693,landed 
3466.935707524646,-240.27959549344354,ishmael 
-0.00794345957963887,-0.0015527028299930365,hepatitisb 
-42784.99523955968,-10113.322800823795,lasker 
87992.29191077809,-57043.964436212686,chaos 
28190.561624882073,43037.33121543215,began 
75653.14649678764,-16909.148740825804,edited 
46790.729162120944,-2545.060254758174,violations 
56132.97780944123,15320.331768894459,want 
-62897.05810227699,42779.520476744554,ofsted 
-48897.51133701941,-39136.591738998584,angered 
-17082.254101043432,78992.45739630838,feinberg 
1774.3223424899354,12913.979224056373,auriemma 
-4831.725040272097,-610.6857494776649,kong 
-27429.462588304537,-66684.6877248598,critically 
46990.813979576764,9368.976880590164,kennedy 
-49908.32302186506,37251.66572824688,inning 
-62354.551722897835,25201.06425353843,comparisons 
-16118.886289731343,36251.46534847372,difference 
8143.761567469912,-41617.129348296934,must 
-1006.78410165866,69610.25669945459,circle 
-29397.901543723863,63913.20169325627,actions 
33008.17429101906,-55276.780586888104,populations 
60617.14377488666,-58477.16753548722,powell 
-1189.171608466224,-21390.61462201554,safeguard 
74081.06289905398,-4442.281023903844,sophisticated 
32656.28213044417,-39823.00557209655,nouri 
13126.397673235813,23405.437218966388,fleetboston 
16500.749927970985,-5543.648542735357,aluminum 
-23316.459052414728,60076.32565796072,nicco 
27904.564217005296,-31388.641892910604,scrutiny 
-50176.67834931519,-26121.585354648203,giving 
-74604.27117081771,21278.890709259682,prize 
-59091.680001013716,-3925.994519451545,facts 
-6917.755177615733,64473.46545750549,marine 
-51823.95844261052,50753.595388579764,pilgrims 
116974.06923065157,46929.4758697331,pop 
56356.32671551294,23081.225617892218,deluxe 
-5059.308638903763,8576.560608803666,oslo 
38330.377129800574,41938.73364074625,found 
-23340.40009467959,-23248.483304614456,routine 
74626.69794939554,-14840.225999952578,excuse 
-1527.0519414938574,53455.50068408331,aficionados 
49131.97521185977,-30718.88271932624,defense 
21430.383444284842,36147.36403217914,knight 
734.7964688248555,53435.07297409594,hispanic 
24346.388901848753,-19438.948304898364,currency 
-34880.67420777463,24165.844216231155,retention 
-22568.62892762451,-55003.88467522795,funny 
-24571.973485413622,30706.41979551745,emerging 
-54515.83413859866,-35116.936526032485,latest 
1642.0083483648477,13013.548503718072,receive 
-21851.151270371392,-37944.93131618486,unterkircher 
-28239.625567042945,45221.727722503514,implied 
-19638.124480192066,-25627.451921663327,beating 
15868.14632295706,-60557.75867078801,marta 
-35488.60704277756,47388.28818897762,consulting 
65031.40284048373,32682.96928017858,yas 
-33794.59948152791,-21287.487901496817,intimate 
-27520.200632577184,-82157.5966793495,politicians 
-6197.62570066545,43309.54468956557,theft 
48238.7403742202,36461.22040410338,entirely 
-1255.831837467382,7400.932448112704,disclose 
-48981.37547222252,-4793.606462445701,declaration 
-2459.4784563058593,53270.422891787945,yacht 
